Time,Frequency,Resistance
1223, 5009415.900000, 448.880000
1224, 5009430.883333, 447.156667
1225, 5009433.100000, 444.910000
1516, 5009358.100000, 407.930000
1517, 5009358.557143, 407.865714
1518, 5009359.350000, 407.780000
1519, 5009360.200000, 407.704286
1520, 5009360.900000, 407.630000
1521, 5009361.700000, 407.555714
1522, 5009362.400000, 407.471429
1523, 5009363.050000, 407.393333
1524, 5009363.914286, 407.314286
1525, 5009364.985714, 407.237143
1526, 5009365.850000, 407.160000
1527, 5009366.657143, 407.080000
1528, 5009367.457143, 406.990000
1529, 5009368.266667, 406.890000
1530, 5009369.033333, 406.823333
1531, 5009369.700000, 406.732857
1532, 5009370.400000, 406.660000
1533, 5009371.257143, 406.578571
1534, 5009372.000000, 406.482857
1535, 5009372.700000, 406.390000
1536, 5009373.557143, 406.301429
1537, 5009374.250000, 406.220000
1538, 5009374.942857, 406.134286
1539, 5009375.550000, 406.056667
1540, 5009376.242857, 405.978571
1541, 5009376.785714, 405.910000
1542, 5009377.250000, 405.830000
1543, 5009377.785714, 405.761429
1544, 5009378.285714, 405.690000
1545, 5009378.800000, 405.640000
1546, 5009379.200000, 405.590000
1547, 5009379.650000, 405.530000
1548, 5009380.100000, 405.480000
1549, 5009380.450000, 405.415000
1550, 5009380.900000, 405.356000
1551, 5009381.350000, 405.285000
1552, 5009381.780000, 405.226000
1553, 5009382.166667, 405.173333
1554, 5009382.660000, 405.140000
1555, 5009383.100000, 405.080000
1556, 5009383.500000, 405.030000
1557, 5009383.950000, 404.980000
1558, 5009384.350000, 404.920000
1559, 5009384.800000, 404.860000
1560, 5009385.160000, 404.820000
1561, 5009385.560000, 404.770000
1562, 5009385.900000, 404.725000
1563, 5009386.150000, 404.675000
1564, 5009386.350000, 404.625000
1565, 5009386.460000, 404.580000
1566, 5009386.550000, 404.536667
1567, 5009386.600000, 404.500000
1568, 5009386.600000, 404.470000
1569, 5009386.550000, 404.430000
1570, 5009386.400000, 404.410000
1571, 5009386.275000, 404.380000
1572, 5009386.100000, 404.355000
1573, 5009385.900000, 404.325000
1574, 5009385.700000, 404.300000
1575, 5009385.420000, 404.266000
1576, 5009385.180000, 404.242000
1577, 5009384.866667, 404.196667
1578, 5009384.733333, 404.170000
1579, 5009384.400000, 404.130000
1580, 5009384.100000, 404.090000
1581, 5009384.000000, 404.070000
1582, 5009383.500000, 404.020000
1583, 5009383.400000, 403.990000
1584, 5009383.033333, 403.950000
1585, 5009382.866667, 403.910000
1586, 5009382.700000, 403.880000
1587, 5009382.550000, 403.845000
1588, 5009382.366667, 403.800000
1589, 5009382.300000, 403.740000
1590, 5009382.166667, 403.713333
1591, 5009382.150000, 403.675000
1592, 5009382.140000, 403.620000
1593, 5009382.150000, 403.570000
1594, 5009382.250000, 403.527500
1595, 5009382.340000, 403.482000
1596, 5009382.400000, 403.450000
1597, 5009382.440000, 403.410000
1598, 5009382.550000, 403.370000
1599, 5009382.600000, 403.330000
1600, 5009382.600000, 403.290000
1601, 5009382.700000, 403.256667
1602, 5009382.800000, 403.218000
1603, 5009382.800000, 403.162000
1604, 5009382.840000, 403.114000
1605, 5009382.940000, 403.036000
1606, 5009382.950000, 402.975000
1607, 5009382.840000, 402.930000
1608, 5009382.775000, 402.885000
1609, 5009382.660000, 402.832000
1610, 5009382.550000, 402.787500
1611, 5009382.450000, 402.750000
1612, 5009382.350000, 402.700000
1613, 5009382.233333, 402.650000
1614, 5009382.066667, 402.610000
1615, 5009382.000000, 402.560000
1616, 5009381.933333, 402.510000
1617, 5009381.900000, 402.472500
1618, 5009381.900000, 402.410000
1619, 5009381.900000, 402.374000
1620, 5009382.000000, 402.315000
1621, 5009382.250000, 402.235000
1622, 5009382.366667, 402.180000
1623, 5009382.550000, 402.142500
1624, 5009382.740000, 402.076000
1625, 5009382.920000, 402.020000
1626, 5009383.250000, 401.926667
1627, 5009383.600000, 401.860000
1628, 5009383.800000, 401.815000
1629, 5009384.100000, 401.710000
1630, 5009384.600000, 401.616000
1631, 5009385.025000, 401.510000
1632, 5009385.250000, 401.435000
1633, 5009385.600000, 401.350000
1634, 5009386.140000, 401.250000
1635, 5009386.600000, 401.138000
1636, 5009386.950000, 401.062500
1637, 5009387.340000, 400.958000
1638, 5009387.820000, 400.848000
1639, 5009388.200000, 400.736000
1640, 5009388.740000, 400.618000
1641, 5009389.150000, 400.530000
1642, 5009389.700000, 400.410000
1643, 5009390.050000, 400.310000
1644, 5009390.400000, 400.186000
1645, 5009390.860000, 400.064000
1646, 5009391.250000, 399.957500
1647, 5009391.666667, 399.850000
1648, 5009391.920000, 399.762000
1649, 5009392.260000, 399.624000
1650, 5009392.633333, 399.536667
1661, 5009395.700000, 398.190000
1665, 5009396.300000, 397.810000
1668, 5009396.800000, 397.440000
1669, 5009396.840000, 397.284000
1670, 5009396.950000, 397.180000
1671, 5009397.040000, 397.050000
1672, 5009397.100000, 396.938000
1673, 5009397.166667, 396.780000
1674, 5009397.250000, 396.682500
1675, 5009397.233333, 396.563333
1676, 5009397.100000, 396.460000
1677, 5009397.100000, 396.322000
1678, 5009397.140000, 396.218000
1679, 5009397.160000, 396.084000
1680, 5009397.100000, 395.974000
1681, 5009397.100000, 395.846667
1682, 5009397.100000, 395.702000
1683, 5009397.100000, 395.590000
1684, 5009397.075000, 395.460000
1685, 5009397.000000, 395.320000
1686, 5009396.900000, 395.190000
1687, 5009396.700000, 395.092500
1688, 5009396.550000, 394.955000
1689, 5009396.400000, 394.770000
1690, 5009396.300000, 394.665000
1691, 5009396.250000, 394.517500
1692, 5009396.150000, 394.410000
1693, 5009396.050000, 394.265000
1694, 5009395.960000, 394.126000
1695, 5009395.850000, 393.992500
1696, 5009395.766667, 393.880000
1697, 5009395.566667, 393.670000
1698, 5009395.350000, 393.570000
1699, 5009395.100000, 393.430000
1700, 5009394.975000, 393.270000
1701, 5009394.875000, 393.157500
1702, 5009394.750000, 393.000000
1703, 5009394.633333, 392.853333
1704, 5009394.460000, 392.704000
1705, 5009394.400000, 392.560000
1706, 5009394.380000, 392.412000
1707, 5009394.300000, 392.225000
1708, 5009394.250000, 392.055000
1709, 5009394.160000, 391.936000
1710, 5009394.100000, 391.771667
1711, 5009394.200000, 391.630000
1712, 5009394.400000, 391.421667
1713, 5009394.575000, 391.280000
1714, 5009394.920000, 391.090000
1715, 5009395.280000, 390.900000
1716, 5009395.500000, 390.757500
1717, 5009395.933333, 390.543333
1718, 5009396.360000, 390.390000
1719, 5009396.800000, 390.210000
1720, 5009397.360000, 390.030000
1721, 5009397.700000, 389.843333
1722, 5009398.150000, 389.610000
1723, 5009398.700000, 389.422000
1724, 5009399.100000, 389.248000
1725, 5009399.566667, 389.045000
1726, 5009400.100000, 388.870000
1727, 5009400.566667, 388.660000
1728, 5009401.100000, 388.460000
1729, 5009401.566667, 388.285000
1730, 5009402.100000, 388.090000
1731, 5009402.566667, 387.910000
1732, 5009403.000000, 387.713333
1733, 5009403.360000, 387.530000
1734, 5009403.800000, 387.370000
1735, 5009404.260000, 387.130000
1736, 5009404.580000, 386.966000
1737, 5009405.033333, 386.776667
1738, 5009405.460000, 386.610000
1739, 5009405.833333, 386.416667
1740, 5009406.260000, 386.210000
1741, 5009406.500000, 386.050000
1742, 5009406.800000, 385.870000
1743, 5009407.300000, 385.690000
1744, 5009407.600000, 385.510000
1745, 5009407.600000, 385.310000
1746, 5009407.900000, 385.120000
1753, 5009410.000000, 384.010000
1754, 5009410.300000, 383.830000
1762, 5009411.800000, 382.640000
1766, 5009412.200000, 381.840000
1769, 5009412.433333, 381.550000
1770, 5009412.566667, 381.400000
1771, 5009412.766667, 381.250000
1772, 5009412.900000, 381.100000
1773, 5009412.933333, 380.960000
1774, 5009413.033333, 380.860000
1775, 5009413.100000, 380.697500
1776, 5009413.100000, 380.595000
1777, 5009413.020000, 380.452000
1778, 5009412.900000, 380.322000
1779, 5009412.900000, 380.237500
1780, 5009412.860000, 380.084000
1781, 5009412.840000, 379.974000
1782, 5009412.900000, 379.842000
1783, 5009412.940000, 379.730000
1784, 5009413.040000, 379.600000
1785, 5009413.125000, 379.460000
1786, 5009413.240000, 379.330000
1787, 5009413.266667, 379.221667
1788, 5009413.160000, 379.096000
1789, 5009413.066667, 378.983333
1790, 5009413.040000, 378.862000
1791, 5009413.075000, 378.745000
1792, 5009413.000000, 378.620000
1793, 5009413.000000, 378.520000
1794, 5009412.966667, 378.396667
1795, 5009412.933333, 378.270000
1796, 5009413.000000, 378.164000
1797, 5009413.000000, 378.040000
1798, 5009413.000000, 377.940000
1799, 5009412.980000, 377.810000
1800, 5009412.900000, 377.698571
1801, 5009412.900000, 377.550000
1802, 5009412.900000, 377.462000
1803, 5009412.940000, 377.336000
1804, 5009413.000000, 377.226000
1805, 5009413.066667, 377.083333
1806, 5009413.200000, 376.984000
1807, 5009413.233333, 376.860000
1808, 5009413.340000, 376.724000
1809, 5009413.466667, 376.596667
1810, 5009413.600000, 376.486667
1811, 5009413.560000, 376.370000
1812, 5009413.466667, 376.230000
1813, 5009413.520000, 376.110000
1814, 5009413.420000, 375.990000
1815, 5009413.500000, 375.902000
1816, 5009413.480000, 375.784000
1817, 5009413.400000, 375.673333
1818, 5009413.360000, 375.542000
1819, 5009413.266667, 375.433333
1820, 5009413.157143, 375.321429
1821, 5009413.066667, 375.215000
1822, 5009412.900000, 375.100000
1823, 5009412.640000, 375.020000
1824, 5009412.366667, 374.921667
1825, 5009412.200000, 374.815000
1826, 5009411.980000, 374.740000
1827, 5009411.800000, 374.640000
1828, 5009411.466667, 374.540000
1829, 5009411.100000, 374.440000
1830, 5009410.840000, 374.360000
1831, 5009410.600000, 374.340000
1841, 5009405.400000, 373.450000
1846, 5009403.000000, 373.030000
1851, 5009399.800000, 372.650000
1863, 5009395.300000, 371.930000
1865, 5009394.400000, 371.700000
1868, 5009393.300000, 371.530000
1870, 5009392.700000, 371.390000
1872, 5009391.800000, 371.250000
1874, 5009391.300000, 371.120000
1876, 5009390.700000, 371.050000
1886, 5009387.650000, 370.440000
1887, 5009387.366667, 370.398333
1888, 5009387.033333, 370.348333
1889, 5009386.766667, 370.298333
1890, 5009386.433333, 370.250000
1891, 5009386.050000, 370.205000
1892, 5009385.685714, 370.157143
1893, 5009385.350000, 370.133333
1894, 5009385.050000, 370.106667
1895, 5009384.666667, 370.066667
1896, 5009384.333333, 370.033333
1897, 5009383.857143, 369.994286
1898, 5009383.366667, 369.960000
1899, 5009383.016667, 369.930000
1900, 5009382.428571, 369.890000
1901, 5009381.900000, 369.850000
1902, 5009381.416667, 369.830000
1903, 5009380.700000, 369.805000
1904, 5009380.250000, 369.785000
1905, 5009379.633333, 369.770000
1906, 5009379.180000, 369.748000
1907, 5009378.550000, 369.725000
1908, 5009378.016667, 369.706667
1909, 5009377.516667, 369.696667
1910, 5009376.980000, 369.688000
1911, 5009376.380000, 369.680000
1912, 5009375.760000, 369.660000
1913, 5009375.000000, 369.640000
1914, 5009374.480000, 369.630000
1915, 5009373.900000, 369.621667
1916, 5009373.300000, 369.620000
1917, 5009372.800000, 369.620000
1918, 5009372.200000, 369.614000
1919, 5009371.716667, 369.610000
1920, 5009371.216667, 369.605000
1921, 5009370.680000, 369.592000
1922, 5009370.120000, 369.576000
1923, 5009369.566667, 369.566667
1924, 5009369.020000, 369.558000
1925, 5009368.600000, 369.548000
1926, 5009368.080000, 369.540000
1927, 5009367.516667, 369.530000
1928, 5009367.016667, 369.530000
1929, 5009366.480000, 369.530000
1930, 5009365.875000, 369.530000
1931, 5009365.400000, 369.530000
1932, 5009364.800000, 369.530000
1933, 5009364.316667, 369.530000
1934, 5009363.800000, 369.535000
1935, 5009363.220000, 369.534000
1936, 5009362.757143, 369.521429
1937, 5009362.233333, 369.490000
1938, 5009361.816667, 369.443333
1939, 5009361.266667, 369.428333
1940, 5009360.833333, 369.418333
1941, 5009360.366667, 369.410000
1942, 5009359.933333, 369.390000
1943, 5009359.480000, 369.390000
1944, 5009358.916667, 369.398333
1945, 5009358.400000, 369.408333
1946, 5009357.800000, 369.426000
1947, 5009357.166667, 369.443333
1948, 5009356.600000, 369.462000
1949, 5009356.133333, 369.475000
1950, 5009355.600000, 369.485000
1951, 5009355.200000, 369.490000
1954, 5009353.900000, 369.520000
1955, 5009353.600000, 369.500000
1958, 5009352.100000, 369.560000
1961, 5009351.000000, 369.590000
1962, 5009350.600000, 369.590000
1972, 5009347.100000, 369.570000
1974, 5009346.800000, 369.560000
1975, 5009346.400000, 369.560000
1977, 5009345.800000, 369.560000
1978, 5009345.400000, 369.520000
1982, 5009343.600000, 369.520000
1984, 5009342.600000, 369.540000
1986, 5009341.000000, 369.560000
1987, 5009340.880000, 369.580000
1988, 5009340.316667, 369.593333
1989, 5009339.800000, 369.608000
1990, 5009339.400000, 369.615000
1991, 5009338.716667, 369.630000
1992, 5009338.216667, 369.650000
1993, 5009337.680000, 369.668000
1994, 5009337.116667, 369.686667
1995, 5009336.600000, 369.712000
1996, 5009336.100000, 369.736000
1997, 5009335.600000, 369.763333
1998, 5009335.000000, 369.780000
1999, 5009334.500000, 369.790000
2000, 5009334.000000, 369.812500
2001, 5009333.316667, 369.836667
2002, 5009332.900000, 369.864000
2003, 5009332.216667, 369.883333
2004, 5009331.716667, 369.910000
2005, 5009331.180000, 369.932000
2006, 5009330.575000, 369.960000
2007, 5009330.100000, 369.988000
2008, 5009329.700000, 370.010000
2009, 5009329.020000, 370.044000
2010, 5009328.700000, 370.060000
2011, 5009328.100000, 370.080000
2012, 5009327.700000, 370.110000
2013, 5009327.000000, 370.130000
2014, 5009326.416667, 370.160000
2015, 5009326.000000, 370.180000
2016, 5009325.500000, 370.206667
2017, 5009324.775000, 370.235000
2018, 5009324.400000, 370.280000
2019, 5009323.800000, 370.295000
2020, 5009323.216667, 370.320000
2021, 5009322.683333, 370.340000
2022, 5009322.016667, 370.365000
2023, 5009321.480000, 370.392000
2024, 5009320.900000, 370.418000
2025, 5009320.400000, 370.455000
2026, 5009319.900000, 370.480000
2027, 5009319.300000, 370.510000
2028, 5009318.516667, 370.540000
2029, 5009318.100000, 370.580000
2030, 5009317.500000, 370.600000
2031, 5009316.883333, 370.635000
2032, 5009316.300000, 370.658000
2033, 5009315.800000, 370.690000
2034, 5009315.300000, 370.728000
2035, 5009314.800000, 370.756667
2036, 5009314.233333, 370.803333
2037, 5009313.900000, 370.838000
2038, 5009313.400000, 370.856000
2039, 5009312.900000, 370.885000
2040, 5009312.400000, 370.910000
2041, 5009311.900000, 370.940000
2043, 5009311.000000, 371.000000
2046, 5009309.100000, 371.100000
2052, 5009306.700000, 371.320000
2053, 5009306.700000, 371.320000
2054, 5009306.200000, 371.340000
2058, 5009304.800000, 371.490000
2060, 5009304.000000, 371.530000
2061, 5009303.700000, 371.550000
2065, 5009302.100000, 371.690000
2070, 5009300.000000, 371.850000
2077, 5009297.400000, 372.060000
2079, 5009296.800000, 372.090000
2081, 5009296.000000, 372.156667
2082, 5009295.550000, 372.175000
2083, 5009295.233333, 372.206667
2084, 5009294.833333, 372.240000
2085, 5009294.500000, 372.260000
2086, 5009294.100000, 372.285000
2087, 5009293.600000, 372.320000
2088, 5009293.300000, 372.360000
2089, 5009293.000000, 372.378000
2090, 5009292.600000, 372.400000
2091, 5009292.200000, 372.417500
2092, 5009291.900000, 372.430000
2093, 5009291.500000, 372.446667
2094, 5009291.300000, 372.460000
2095, 5009291.000000, 372.506667
2096, 5009290.650000, 372.523333
2097, 5009290.350000, 372.543333
2098, 5009290.060000, 372.560000
2099, 5009289.900000, 372.570000
2100, 5009289.600000, 372.600000
2101, 5009289.240000, 372.608000
2102, 5009289.000000, 372.617500
2103, 5009288.800000, 372.644000
2104, 5009288.400000, 372.650000
2105, 5009288.240000, 372.656000
2106, 5009288.000000, 372.668000
2107, 5009287.800000, 372.688000
2108, 5009287.600000, 372.704000
2109, 5009287.400000, 372.713333
2110, 5009287.200000, 372.732000
2111, 5009287.000000, 372.740000
2112, 5009286.900000, 372.750000
2113, 5009286.900000, 372.760000
2114, 5009286.800000, 372.780000
2115, 5009286.700000, 372.788333
2116, 5009286.700000, 372.790000
2117, 5009286.700000, 372.790000
2118, 5009286.716667, 372.790000
2119, 5009286.800000, 372.784000
2120, 5009286.900000, 372.780000
2121, 5009286.900000, 372.780000
2122, 5009287.100000, 372.777143
2123, 5009287.100000, 372.768333
2124, 5009287.300000, 372.756000
2125, 5009287.500000, 372.740000
2126, 5009287.700000, 372.736000
2127, 5009287.800000, 372.720000
2128, 5009288.000000, 372.710000
2129, 5009288.100000, 372.690000
2130, 5009288.400000, 372.682000
2131, 5009288.500000, 372.672500
2132, 5009288.800000, 372.656667
2133, 5009289.000000, 372.638000
2134, 5009289.228571, 372.621429
2135, 5009289.400000, 372.600000
2136, 5009289.700000, 372.580000
2137, 5009289.900000, 372.553333
2138, 5009290.000000, 372.538000
2139, 5009290.100000, 372.530000
2140, 5009290.300000, 372.510000
2141, 5009290.400000, 372.490000
2142, 5009290.500000, 372.480000
2143, 5009290.500000, 372.460000
2144, 5009290.600000, 372.450000
2145, 5009290.720000, 372.442000
2146, 5009290.800000, 372.433333
2147, 5009290.800000, 372.425000
2148, 5009290.900000, 372.420000
2149, 5009291.000000, 372.414000
2150, 5009291.000000, 372.406000
2151, 5009291.100000, 372.396000
2152, 5009291.300000, 372.376000
2153, 5009291.400000, 372.360000
2154, 5009291.600000, 372.346667
2155, 5009291.800000, 372.330000
2156, 5009291.900000, 372.310000
2157, 5009292.000000, 372.300000
2158, 5009292.100000, 372.283333
2159, 5009292.300000, 372.272500
2160, 5009292.400000, 372.252000
2161, 5009292.700000, 372.234000
2162, 5009293.000000, 372.215000
2163, 5009293.400000, 372.180000
2164, 5009293.700000, 372.145000
2165, 5009294.100000, 372.096667
2166, 5009294.500000, 372.070000
2167, 5009294.800000, 372.032000
2168, 5009295.200000, 371.993333
2169, 5009295.500000, 371.960000
2170, 5009295.800000, 371.920000
2171, 5009296.100000, 371.890000
2172, 5009296.400000, 371.865000
2173, 5009296.600000, 371.826667
2174, 5009296.900000, 371.790000
2175, 5009297.100000, 371.765000
2176, 5009297.400000, 371.732000
2177, 5009297.500000, 371.705000
2178, 5009297.800000, 371.678000
2179, 5009297.900000, 371.650000
2180, 5009298.100000, 371.632500
2181, 5009298.300000, 371.608000
2182, 5009298.400000, 371.595000
2183, 5009298.600000, 371.570000
2184, 5009298.800000, 371.550000
2185, 5009298.900000, 371.530000
2186, 5009299.000000, 371.513333
2187, 5009299.100000, 371.494000
2188, 5009299.300000, 371.473333
2189, 5009299.400000, 371.462500
2190, 5009299.500000, 371.450000
2191, 5009299.500000, 371.440000
2193, 5009299.800000, 371.410000
2194, 5009299.800000, 371.400000
2196, 5009299.900000, 371.350000
2197, 5009300.000000, 371.350000
2199, 5009300.300000, 371.310000
2202, 5009300.800000, 371.250000
2206, 5009301.300000, 371.190000
2210, 5009302.400000, 371.090000
2214, 5009303.300000, 370.980000
2224, 5009305.300000, 370.760000
2235, 5009309.600000, 370.370000
2238, 5009310.900000, 370.180000
2239, 5009311.300000, 370.171667
2240, 5009311.600000, 370.130000
2241, 5009311.900000, 370.090000
2242, 5009312.100000, 370.050000
2243, 5009312.357143, 370.015714
2244, 5009312.800000, 369.976667
2245, 5009312.971429, 369.941429
2246, 5009313.300000, 369.901429
2247, 5009313.400000, 369.890000
2248, 5009313.700000, 369.875000
2249, 5009313.871429, 369.842857
2250, 5009314.100000, 369.806667
2251, 5009314.185714, 369.774286
2252, 5009314.400000, 369.755000
2253, 5009314.400000, 369.725714
2254, 5009314.600000, 369.700000
2255, 5009314.600000, 369.700000
2256, 5009314.600000, 369.682857
2257, 5009314.685714, 369.654286
2258, 5009314.800000, 369.625000
2259, 5009314.800000, 369.628571
2260, 5009314.800000, 369.623333
2261, 5009314.800000, 369.614286
2262, 5009314.800000, 369.600000
2263, 5009314.628571, 369.585714
2264, 5009314.600000, 369.575714
2265, 5009314.500000, 369.566667
2266, 5009314.414286, 369.557143
2267, 5009314.400000, 369.548571
2268, 5009314.200000, 369.538333
2269, 5009314.100000, 369.530000
2270, 5009314.020000, 369.540000
2271, 5009313.800000, 369.520000
2272, 5009313.400000, 369.540000
2273, 5009313.300000, 369.556667
2274, 5009312.966667, 369.573333
2275, 5009312.728571, 369.585714
2276, 5009312.357143, 369.618571
2277, 5009312.000000, 369.655000
2278, 5009311.828571, 369.670000
2279, 5009311.457143, 369.678571
2280, 5009311.100000, 369.694000
2281, 5009310.842857, 369.712857
2282, 5009310.400000, 369.735000
2283, 5009310.100000, 369.760000
2284, 5009309.928571, 369.790000
2285, 5009309.642857, 369.810000
2286, 5009309.350000, 369.835000
2287, 5009309.042857, 369.854286
2288, 5009308.914286, 369.874286
2289, 5009308.650000, 369.893333
2290, 5009308.342857, 369.911429
2291, 5009308.050000, 369.930000
2292, 5009307.840000, 369.954000
2293, 5009307.640000, 369.982000
2294, 5009307.350000, 370.006667
2295, 5009307.050000, 370.023333
2296, 5009306.828571, 370.042857
2297, 5009306.628571, 370.064286
2298, 5009306.300000, 370.090000
2299, 5009306.042857, 370.107143
2300, 5009305.914286, 370.127143
2301, 5009305.600000, 370.146667
2302, 5009305.428571, 370.171429
2303, 5009305.316667, 370.193333
2304, 5009305.140000, 370.212000
2305, 5009304.933333, 370.230000
2306, 5009304.800000, 370.248000
2307, 5009304.640000, 370.264000
2308, 5009304.433333, 370.283333
2309, 5009304.300000, 370.294000
2310, 5009304.133333, 370.313333
2311, 5009304.016667, 370.331667
2312, 5009303.900000, 370.340000
2313, 5009303.740000, 370.350000
2314, 5009303.400000, 370.370000
2315, 5009303.240000, 370.386000
2316, 5009303.000000, 370.398000
2317, 5009302.840000, 370.418000
2318, 5009302.466667, 370.443333
2319, 5009302.100000, 370.468000
2320, 5009301.850000, 370.490000
2321, 5009301.560000, 370.512000
2322, 5009301.100000, 370.536667
2323, 5009300.850000, 370.560000
2324, 5009300.500000, 370.586000
2325, 5009300.180000, 370.610000
2326, 5009299.875000, 370.640000
2327, 5009299.480000, 370.670000
2328, 5009299.080000, 370.700000
2329, 5009298.680000, 370.732000
2330, 5009298.300000, 370.762500
2331, 5009297.900000, 370.792500
2332, 5009297.466667, 370.826667
2333, 5009297.160000, 370.858000
2334, 5009296.850000, 370.890000
2335, 5009296.466667, 370.916667
2336, 5009296.160000, 370.946000
2337, 5009295.800000, 370.976000
2338, 5009295.383333, 371.006667
2339, 5009295.050000, 371.040000
2340, 5009294.680000, 371.070000
2341, 5009294.400000, 371.100000
2351, 5009290.700000, 371.450000
2353, 5009290.000000, 371.480000
2355, 5009289.600000, 371.550000
2358, 5009288.600000, 371.640000
2360, 5009288.300000, 371.670000
2361, 5009287.800000, 371.740000
2372, 5009285.200000, 372.010000
2374, 5009284.500000, 372.090000
2378, 5009282.900000, 372.260000
2381, 5009281.300000, 372.380000
2382, 5009280.800000, 372.410000
2383, 5009280.600000, 372.460000
2384, 5009280.233333, 372.500000
2385, 5009279.875000, 372.550000
2386, 5009279.466667, 372.583333
2387, 5009279.050000, 372.631667
2388, 5009278.760000, 372.664000
2389, 5009278.380000, 372.704000
2390, 5009278.120000, 372.736000
2391, 5009277.680000, 372.784000
2392, 5009277.375000, 372.820000
2393, 5009277.033333, 372.853333
2394, 5009276.600000, 372.880000
2395, 5009276.260000, 372.928000
2396, 5009275.960000, 372.960000
2397, 5009275.600000, 372.990000
2398, 5009275.160000, 373.040000
2399, 5009274.860000, 373.090000
2400, 5009274.480000, 373.122000
2401, 5009274.200000, 373.155000
2402, 5009273.900000, 373.186667
2403, 5009273.650000, 373.230000
2404, 5009273.360000, 373.252000
2405, 5009273.150000, 373.285000
2406, 5009272.966667, 373.310000
2407, 5009272.800000, 373.340000
2408, 5009272.500000, 373.365000
2409, 5009272.325000, 373.380000
2410, 5009272.140000, 373.400000
2411, 5009271.966667, 373.410000
2412, 5009271.816667, 373.440000
2413, 5009271.633333, 373.460000
2414, 5009271.400000, 373.476667
2415, 5009271.140000, 373.504000
2416, 5009270.957143, 373.524286
2417, 5009270.820000, 373.546000
2418, 5009270.560000, 373.568000
2419, 5009270.260000, 373.592000
2420, 5009269.950000, 373.620000
2421, 5009269.828571, 373.644286
2422, 5009269.633333, 373.660000
2423, 5009269.360000, 373.686000
2424, 5009269.120000, 373.710000
2425, 5009268.916667, 373.751667
2426, 5009268.750000, 373.760000
2427, 5009268.475000, 373.790000
2428, 5009268.220000, 373.814000
2429, 5009268.040000, 373.844000
2430, 5009267.760000, 373.874000
2431, 5009267.633333, 373.893333
2432, 5009267.360000, 373.918000
2433, 5009267.133333, 373.940000
2434, 5009266.933333, 373.960000
2435, 5009266.675000, 373.975000
2436, 5009266.400000, 374.000000
2437, 5009266.166667, 374.023333
2438, 5009266.020000, 374.042000
2439, 5009265.866667, 374.050000
2440, 5009265.657143, 374.082857
2441, 5009265.450000, 374.100000
2442, 5009265.333333, 374.125000
2443, 5009265.060000, 374.138000
2444, 5009264.920000, 374.170000
2445, 5009264.833333, 374.176667
2446, 5009264.657143, 374.191429
2447, 5009264.600000, 374.206000
2448, 5009264.520000, 374.222000
2449, 5009264.333333, 374.250000
2450, 5009264.300000, 374.274000
2451, 5009264.300000, 374.282857
2452, 5009264.100000, 374.293333
2453, 5009264.000000, 374.310000
2454, 5009263.916667, 374.310000
2455, 5009263.828571, 374.330000
2456, 5009263.716667, 374.340000
2457, 5009263.700000, 374.350000
2458, 5009263.566667, 374.358333
2459, 5009263.500000, 374.366667
2460, 5009263.416667, 374.376667
2461, 5009263.320000, 374.386000
2462, 5009263.220000, 374.396000
2463, 5009263.120000, 374.408000
2464, 5009263.020000, 374.424000
2465, 5009263.000000, 374.432500
2466, 5009262.925000, 374.442500
2467, 5009262.820000, 374.452000
2468, 5009262.725000, 374.460000
2469, 5009262.640000, 374.470000
2470, 5009262.520000, 374.480000
2471, 5009262.428571, 374.500000
2472, 5009262.320000, 374.508000
2473, 5009262.300000, 374.526000
2474, 5009262.133333, 374.538333
2475, 5009262.100000, 374.556000
2476, 5009262.033333, 374.565000
2477, 5009262.000000, 374.575000
2478, 5009261.940000, 374.582000
2479, 5009261.900000, 374.592500
2480, 5009261.900000, 374.604000
2481, 5009261.900000, 374.610000
2482, 5009261.833333, 374.610000
2483, 5009261.800000, 374.610000
2484, 5009261.800000, 374.620000
2485, 5009261.800000, 374.610000
2486, 5009261.728571, 374.627143
2487, 5009261.783333, 374.630000
2488, 5009261.800000, 374.636667
2489, 5009261.728571, 374.640000
2490, 5009261.633333, 374.640000
2491, 5009261.666667, 374.635000
2492, 5009261.700000, 374.630000
2493, 5009261.766667, 374.630000
2494, 5009261.800000, 374.628000
2495, 5009261.850000, 374.620000
2496, 5009261.900000, 374.620000
2497, 5009261.966667, 374.620000
2498, 5009262.080000, 374.620000
2499, 5009262.160000, 374.610000
2500, 5009262.275000, 374.600000
2501, 5009262.380000, 374.592000
2502, 5009262.580000, 374.582000
2503, 5009262.850000, 374.565000
2504, 5009262.960000, 374.552000
2505, 5009263.225000, 374.525000
2506, 5009263.460000, 374.512000
2507, 5009263.740000, 374.492000
2508, 5009263.950000, 374.477500
2509, 5009264.133333, 374.465000
2510, 5009264.425000, 374.440000
2511, 5009264.725000, 374.420000
2512, 5009264.950000, 374.390000
2513, 5009265.200000, 374.370000
2514, 5009265.450000, 374.355000
2515, 5009265.780000, 374.326000
2516, 5009266.166667, 374.293333
2517, 5009266.480000, 374.262000
2518, 5009266.866667, 374.223333
2519, 5009267.320000, 374.192000
2520, 5009267.700000, 374.155000
2521, 5009267.950000, 374.130000
2528, 5009271.400000, 373.740000
2529, 5009272.500000, 373.680000
2530, 5009272.500000, 373.620000
2534, 5009275.100000, 373.360000
